GrantID	Date	FY.Q	FY	ID
2 P42 ES04699	2012-12-20	2013.1	2013	2_P42_ES04699_8701
P30 ES006096	2012-12-20	2013.1	2013	P30_ES006096_8702
F32-DK083903	2012-12-20	2013.1	2013	F32-DK083903_8703
K12 ES019852	2012-12-20	2013.1	2013	K12_ES019852_8704
P50 AT006268	2012-12-20	2013.1	2013	P50_AT006268_8705
T32 ES007126	2012-12-20	2013.1	2013	T32_ES007126_8706
R01 ES010960	2012-12-20	2013.1	2013	R01_ES010960_8707
ES021554	2012-12-20	2013.1	2013	ES021554_8708
AG024379	2012-12-20	2013.1	2013	AG024379_8709
R01 ES019876	2012-12-20	2013.1	2013	R01_ES019876_8710
5R01ES017070-03	2012-12-20	2013.1	2013	5R01ES017070-03_8711
ES 08996	2012-12-20	2013.1	2013	ES_08996_8712
R01 ES020715	2012-12-19	2013.1	2013	R01_ES020715_8713
P30 ES010126	2012-12-19	2013.1	2013	P30_ES010126_8714
CA016672	2012-12-19	2013.1	2013	CA016672_8715
R01 ES019311	2012-12-19	2013.1	2013	R01_ES019311_8716
P30 ES09089	2012-12-19	2013.1	2013	P30_ES09089_8717
Z01 ES040007	2012-12-19	2013.1	2013	Z01_ES040007_8718
P01 AT002034	2012-12-19	2013.1	2013	P01_AT002034_8719
1R15DK094142	2012-12-19	2013.1	2013	1R15DK094142_8720
P42 ES004699	2012-12-19	2013.1	2013	P42_ES004699_8721
ES-002710	2012-12-19	2013.1	2013	ES-002710_8722
ES015295	2012-12-19	2013.1	2013	ES015295_8723
5R01 GM031973	2012-12-19	2013.1	2013	5R01_GM031973_8724
Z01 ES065089	2012-12-19	2013.1	2013	Z01_ES065089_8725
ES00260	2012-12-19	2013.1	2013	ES00260_8726
092654	2012-12-19	2013.1	2013	092654_8727
085308	2012-12-19	2013.1	2013	085308_8728
ES003299	2012-12-19	2013.1	2013	ES003299_8729
ES012933	2012-12-19	2013.1	2013	ES012933_8730
R01 ES019311	2012-12-18	2013.1	2013	R01_ES019311_8731
R15 ES013129	2012-12-18	2013.1	2013	R15_ES013129_8732
5P30DK046200-19	2012-12-18	2013.1	2013	5P30DK046200-19_8733
K99 ES021467	2012-12-18	2013.1	2013	K99_ES021467_8734
P30 ES09089	2012-12-18	2013.1	2013	P30_ES09089_8735
ES-013611	2012-12-18	2013.1	2013	ES-013611_8736
P30 DK34854	2012-12-18	2013.1	2013	P30_DK34854_8737
HL007382	2012-12-18	2013.1	2013	HL007382_8738
CA 16672	2012-12-18	2013.1	2013	CA_16672_8739
R00 ES017177	2012-12-18	2013.1	2013	R00_ES017177_8740
30ES01247	2012-12-18	2013.1	2013	30ES01247_8741
1R01AG 034430	2012-12-15	2013.1	2013	1R01AG_034430_8742
1KL2RR033182-01	2012-12-15	2013.1	2013	1KL2RR033182-01_8743
P01- ES-04068	2012-12-15	2013.1	2013	P01-_ES-04068_8744
HG005692	2012-12-15	2013.1	2013	HG005692_8745
K01 DK076057	2012-12-15	2013.1	2013	K01_DK076057_8746
P42 ES004911	2012-12-15	2013.1	2013	P42_ES004911_8747
DK-76788	2012-12-15	2013.1	2013	DK-76788_8748
5P41RR015301-10	2012-12-15	2013.1	2013	5P41RR015301-10_8749
Y01 ES000001-12	2012-12-15	2013.1	2013	Y01_ES000001-12_8750
K24 ES021098	2012-12-15	2013.1	2013	K24_ES021098_8751
R01 ES010906	2012-12-15	2013.1	2013	R01_ES010906_8752
P30 ES010126	2012-12-14	2013.1	2013	P30_ES010126_8753
AA017376	2012-12-14	2013.1	2013	AA017376_8754
Z01-ES-101643	2012-12-14	2013.1	2013	Z01-ES-101643_8755
P41GM103393	2012-12-14	2013.1	2013	P41GM103393_8756
P30 ES017885	2012-12-14	2013.1	2013	P30_ES017885_8757
P30AG013280	2012-12-14	2013.1	2013	P30AG013280_8758
2 P42 ES04940	2012-12-14	2013.1	2013	2_P42_ES04940_8759
AG025327	2012-12-13	2013.1	2013	AG025327_8760
1R01HL92473	2012-12-13	2013.1	2013	1R01HL92473_8761
K02-ES012409	2012-12-13	2013.1	2013	K02-ES012409_8762
R01 AG011101	2012-12-13	2013.1	2013	R01_AG011101_8763
ES14737	2012-12-13	2013.1	2013	ES14737_8764
CA95060	2012-12-13	2013.1	2013	CA95060_8765
ES-015172	2012-12-13	2013.1	2013	ES-015172_8766
HD060696	2012-12-13	2013.1	2013	HD060696_8767
R21 ES019712	2012-12-13	2013.1	2013	R21_ES019712_8768
HHSN261201000028C	2012-12-13	2013.1	2013	HHSN261201000028C_8769
ES07142	2012-12-13	2013.1	2013	ES07142_8770
1F32GM100726-01A1	2012-12-13	2013.1	2013	1F32GM100726-01A1_8771
Z99 ES999999	2012-12-13	2013.1	2013	Z99_ES999999_8772
R01 ES008146	2012-12-12	2013.1	2013	R01_ES008146_8773
R01 EB010039	2012-12-12	2013.1	2013	R01_EB010039_8774
P30ES005022	2012-12-12	2013.1	2013	P30ES005022_8775
ES015747	2012-12-12	2013.1	2013	ES015747_8776
R01 ES007965	2012-12-12	2013.1	2013	R01_ES007965_8777
P-30 ES-005022	2012-12-12	2013.1	2013	P-30_ES-005022_8778
T32 ES007267	2012-12-12	2013.1	2013	T32_ES007267_8779
ES019264	2012-12-12	2013.1	2013	ES019264_8780
P30 ES002109	2012-12-12	2013.1	2013	P30_ES002109_8781
P30ES000002	2012-12-12	2013.1	2013	P30ES000002_8782
1 P50 CA97248	2012-12-12	2013.1	2013	1_P50_CA97248_8783
EB007362	2012-12-12	2013.1	2013	EB007362_8784
P30 ES005605	2012-12-12	2013.1	2013	P30_ES005605_8785
R01 ES014470	2012-12-12	2013.1	2013	R01_ES014470_8786
P30 ES000267	2012-12-12	2013.1	2013	P30_ES000267_8787
ES 2177465	2012-12-12	2013.1	2013	ES_2177465_8788
R01 ES011126	2012-12-12	2013.1	2013	R01_ES011126_8789
1R43ES021629-01	2012-12-12	2013.1	2013	1R43ES021629-01_8790
AT002842	2012-12-12	2013.1	2013	AT002842_8791
T32 ES007126	2012-12-12	2013.1	2013	T32_ES007126_8792
DK080774	2012-12-12	2013.1	2013	DK080774_8793
CA097186	2012-12-12	2013.1	2013	CA097186_8794
ES10042	2012-12-12	2013.1	2013	ES10042_8795
5 T32 AR007472-21	2012-12-12	2013.1	2013	5_T32_AR007472-21_8796
P30 CA023074	2012-12-12	2013.1	2013	P30_CA023074_8797
P42ES04705	2012-12-12	2013.1	2013	P42ES04705_8798
DP2 OD006670	2012-12-12	2013.1	2013	DP2_OD006670_8799
1S10 RR028868-01	2012-12-12	2013.1	2013	1S10_RR028868-01_8800
1R03OH009800-01	2012-12-12	2013.1	2013	1R03OH009800-01_8801
ES016005	2012-12-12	2013.1	2013	ES016005_8802
R00 ES019919	2012-12-12	2013.1	2013	R00_ES019919_8803
5 T32 CA09001-35	2012-12-12	2013.1	2013	5_T32_CA09001-35_8804
K05 CA154337	2012-12-12	2013.1	2013	K05_CA154337_8805
R01 ES014065	2012-12-12	2013.1	2013	R01_ES014065_8806
HHSN261201000028C	2012-12-12	2013.1	2013	HHSN261201000028C_8807
KO1HL080966	2012-12-12	2013.1	2013	KO1HL080966_8808
P01 NS059806	2012-12-12	2013.1	2013	P01_NS059806_8809
ES-010016-14	2012-12-12	2013.1	2013	ES-010016-14_8810
1 U01 NS 047537-01	2012-12-12	2013.1	2013	1_U01_NS_047537-01_8811
P42 ES004696	2012-12-12	2013.1	2013	P42_ES004696_8812
5U01ES015676	2012-12-12	2013.1	2013	5U01ES015676_8813
1R01AG034430	2012-12-12	2013.1	2013	1R01AG034430_8814
Y1-ES0001-06	2012-12-12	2013.1	2013	Y1-ES0001-06_8815
HL068821	2012-12-12	2013.1	2013	HL068821_8816
ES000002	2012-12-12	2013.1	2013	ES000002_8817
I01 BX000786	2012-12-12	2013.1	2013	I01_BX000786_8818
CA133099	2012-12-12	2013.1	2013	CA133099_8819
P01 HL091842	2012-12-12	2013.1	2013	P01_HL091842_8820
P01 CA049062	2012-12-12	2013.1	2013	P01_CA049062_8821
ES00260	2012-12-12	2013.1	2013	ES00260_8822
DK063945	2012-12-12	2013.1	2013	DK063945_8823
ES002710	2012-12-12	2013.1	2013	ES002710_8824
R21 ES019684	2012-12-12	2013.1	2013	R21_ES019684_8825
ES02710	2012-12-12	2013.1	2013	ES02710_8826
ES000210	2012-12-12	2013.1	2013	ES000210_8827
CA016672	2012-12-12	2013.1	2013	CA016672_8828
K12 ES019852	2012-12-12	2013.1	2013	K12_ES019852_8829
R01ES018883	2012-12-12	2013.1	2013	R01ES018883_8830
AG036712	2012-12-12	2013.1	2013	AG036712_8831
P20 RR017670	2012-12-12	2013.1	2013	P20_RR017670_8832
Z01 ES101603	2012-12-12	2013.1	2013	Z01_ES101603_8833
P30 ES005605	2012-12-12	2013.1	2013	P30_ES005605_8834
119131	2012-12-12	2013.1	2013	119131_8835
D43 TW005718	2012-12-12	2013.1	2013	D43_TW005718_8836
P30 ES010126	2012-12-06	2013.1	2013	P30_ES010126_8837
T32 ES019851	2012-12-06	2013.1	2013	T32_ES019851_8838
Z01ES70065	2012-12-06	2013.1	2013	Z01ES70065_8839
CA101492	2012-12-06	2013.1	2013	CA101492_8840
K22 ES013782	2012-12-06	2013.1	2013	K22_ES013782_8841
ES016936	2012-12-06	2013.1	2013	ES016936_8842
P30 ES000002	2012-12-06	2013.1	2013	P30_ES000002_8843
R01 ES005116-19A1	2012-12-06	2013.1	2013	R01_ES005116-19A1_8844
P30 ES07033	2012-12-06	2013.1	2013	P30_ES07033_8845
DK59530	2012-12-06	2013.1	2013	DK59530_8846
ES 013661	2012-12-06	2013.1	2013	ES_013661_8847
ES019629	2012-12-06	2013.1	2013	ES019629_8848
ES000002	2012-12-06	2013.1	2013	ES000002_8849
P30 ES007048	2012-12-06	2013.1	2013	P30_ES007048_8850
K23 NR011320	2012-12-06	2013.1	2013	K23_NR011320_8851
F32 ES019404	2012-12-06	2013.1	2013	F32_ES019404_8852
R01 ES015028	2012-12-06	2013.1	2013	R01_ES015028_8853
P30 ES00319	2012-12-05	2013.1	2013	P30_ES00319_8854
ZIA ES090082-16	2012-12-05	2013.1	2013	ZIA_ES090082-16_8855
GM049869	2012-12-05	2013.1	2013	GM049869_8856
5R01DK054508-15	2012-12-05	2013.1	2013	5R01DK054508-15_8857
2R24 HD000836-47	2012-12-05	2013.1	2013	2R24_HD000836-47_8858
R01 ES016865	2012-12-05	2013.1	2013	R01_ES016865_8859
P30 AG13846	2012-12-05	2013.1	2013	P30_AG13846_8860
ES 065080	2012-12-05	2013.1	2013	ES_065080_8861
K23 CA149084	2012-12-05	2013.1	2013	K23_CA149084_8862
P30 ES005605	2012-12-05	2013.1	2013	P30_ES005605_8863
4R00ES019875-02	2012-12-05	2013.1	2013	4R00ES019875-02_8864
ES015242	2012-12-05	2013.1	2013	ES015242_8865
1K22CA127519-01A1	2012-12-05	2013.1	2013	1K22CA127519-01A1_8866
P30 MH062261	2012-12-05	2013.1	2013	P30_MH062261_8867
ES001670	2012-12-05	2013.1	2013	ES001670_8868
3UL1RR024979	2012-12-05	2013.1	2013	3UL1RR024979_8869
P30 ES005605	2012-12-05	2013.1	2013	P30_ES005605_8870
P01 CA142538	2012-12-04	2013.1	2013	P01_CA142538_8871
R41 ES019384	2012-12-04	2013.1	2013	R41_ES019384_8872
P30 CA060553	2012-12-04	2013.1	2013	P30_CA060553_8873
K23 HL080030	2012-12-04	2013.1	2013	K23_HL080030_8874
R01 ES012716	2012-12-04	2013.1	2013	R01_ES012716_8875
ES 007091	2012-12-04	2013.1	2013	ES_007091_8876
ES-016769	2012-12-04	2013.1	2013	ES-016769_8877
01 ES090087	2012-12-04	2013.1	2013	01_ES090087_8878
R01 CA131797	2012-12-04	2013.1	2013	R01_CA131797_8879
5T76MC00001	2012-12-04	2013.1	2013	5T76MC00001_8880
L30 CA124219	2012-12-04	2013.1	2013	L30_CA124219_8881
K22 ES012978	2012-12-04	2013.1	2013	K22_ES012978_8882
F32 ES023435	2012-12-04	2013.1	2013	F32_ES023435_8883
CA016672	2012-12-04	2013.1	2013	CA016672_8884
R03 ES020557	2012-12-04	2013.1	2013	R03_ES020557_8885
R01 ES015532	2012-12-04	2013.1	2013	R01_ES015532_8886
P30 ES010126	2012-12-04	2013.1	2013	P30_ES010126_8887
5R21ES015465-02	2012-12-04	2013.1	2013	5R21ES015465-02_8888
P30 ES005022	2012-12-04	2013.1	2013	P30_ES005022_8889
068545/Z/02	2012-12-04	2013.1	2013	068545/Z/02_8890
1-R21-HL090458-01	2012-12-04	2013.1	2013	1-R21-HL090458-01_8891
P42 ES004940	2012-12-04	2013.1	2013	P42_ES004940_8892
CA016087	2012-12-04	2013.1	2013	CA016087_8893
F31 EY019458	2012-12-04	2013.1	2013	F31_EY019458_8894
Z01 ES025043-09	2012-12-04	2013.1	2013	Z01_ES025043-09_8895
P30 CA016672	2012-12-04	2013.1	2013	P30_CA016672_8896
P01 ES 018176	2012-12-04	2013.1	2013	P01_ES_018176_8897
HHSN268201000037C	2012-12-04	2013.1	2013	HHSN268201000037C_8898
K99/R00 ES019875	2012-12-04	2013.1	2013	K99/R00_ES019875_8899
AI-90052	2012-12-04	2013.1	2013	AI-90052_8900
P30 ES017885	2012-12-04	2013.1	2013	P30_ES017885_8901
P01OH010162	2012-12-04	2013.1	2013	P01OH010162_8902
G1001808/98136	2012-12-04	2013.1	2013	G1001808/98136_8903
ES 065078	2012-12-01	2013.1	2013	ES_065078_8904
CA124533	2012-12-01	2013.1	2013	CA124533_8905
P42 ES004699	2012-12-01	2013.1	2013	P42_ES004699_8906
GM071440	2012-12-01	2013.1	2013	GM071440_8907
1 U01 NS 047537-01	2012-12-01	2013.1	2013	1_U01_NS_047537-01_8908
ES009089	2012-12-01	2013.1	2013	ES009089_8909
5 T32 ES007324	2012-12-01	2013.1	2013	5_T32_ES007324_8910
ES-01247	2012-12-01	2013.1	2013	ES-01247_8911
AT002034	2012-12-01	2013.1	2013	AT002034_8912
1 UL1 RR025780	2012-12-01	2013.1	2013	1_UL1_RR025780_8913
P30 ES00210	2012-12-01	2013.1	2013	P30_ES00210_8914
ES07141	2012-12-01	2013.1	2013	ES07141_8915
K23 ES021444	2012-12-01	2013.1	2013	K23_ES021444_8916
P01-ES006052	2012-12-01	2013.1	2013	P01-ES006052_8917
P42 ES007373	2012-12-01	2013.1	2013	P42_ES007373_8918
R01 ES016746	2012-12-01	2013.1	2013	R01_ES016746_8919
R01 EB006201	2012-12-01	2013.1	2013	R01_EB006201_8920
P30 ES017885	2012-12-01	2013.1	2013	P30_ES017885_8921
P42 ES016465	2012-12-01	2013.1	2013	P42_ES016465_8922
R01 ES012197	2012-12-01	2013.1	2013	R01_ES012197_8923
R01 ES010178	2012-12-01	2013.1	2013	R01_ES010178_8924
R01 ES012197	2012-12-01	2013.1	2013	R01_ES012197_8925
U19 ES019528	2012-12-01	2013.1	2013	U19_ES019528_8926
P42 ES013660	2012-12-01	2013.1	2013	P42_ES013660_8927
ME050495MES	2012-11-30	2013.1	2013	ME050495MES_8928
HHSC268200782096C	2012-11-30	2013.1	2013	HHSC268200782096C_8929
U19 CA177547	2012-11-30	2013.1	2013	U19_CA177547_8930
Z01 ES101684-06	2012-11-30	2013.1	2013	Z01_ES101684-06_8931
ES018915	2012-11-30	2013.1	2013	ES018915_8932
R21-ES014211	2012-11-30	2013.1	2013	R21-ES014211_8933
1R15 ES019129-01	2012-11-30	2013.1	2013	1R15_ES019129-01_8934
P30 ES002109	2012-11-30	2013.1	2013	P30_ES002109_8935
P30 ES005605	2012-11-30	2013.1	2013	P30_ES005605_8936
R01 ES03817	2012-11-30	2013.1	2013	R01_ES03817_8937
P30 ES005022	2012-11-30	2013.1	2013	P30_ES005022_8938
P20RR16440	2012-11-30	2013.1	2013	P20RR16440_8939
AI081982	2012-11-29	2013.1	2013	AI081982_8940
NS047546	2012-11-29	2013.1	2013	NS047546_8941
CA154377	2012-11-29	2013.1	2013	CA154377_8942
P30 ES013508	2012-11-29	2013.1	2013	P30_ES013508_8943
R01 EB006201	2012-11-29	2013.1	2013	R01_EB006201_8944
5T76MC00001	2012-11-29	2013.1	2013	5T76MC00001_8945
169621	2012-11-29	2013.1	2013	169621_8946
F32 ES012123	2012-11-29	2013.1	2013	F32_ES012123_8947
R00 ES017177	2012-11-29	2013.1	2013	R00_ES017177_8948
R01ES015829	2012-11-29	2013.1	2013	R01ES015829_8949
5R25ES13258	2012-11-29	2013.1	2013	5R25ES13258_8950
R01 ES019311	2012-11-28	2013.1	2013	R01_ES019311_8951
P41 GM103622	2012-11-28	2013.1	2013	P41_GM103622_8952
5 P01 CA26731	2012-11-28	2013.1	2013	5_P01_CA26731_8953
1U54GM088558	2012-11-28	2013.1	2013	1U54GM088558_8954
DP1 ES022576	2012-11-28	2013.1	2013	DP1_ES022576_8955
ES016626	2012-11-28	2013.1	2013	ES016626_8956
K99 HL113164	2012-11-28	2013.1	2013	K99_HL113164_8957
1R01ES021825-01	2012-11-28	2013.1	2013	1R01ES021825-01_8958
RES-060-25-0010	2012-11-28	2013.1	2013	RES-060-25-0010_8959
U01 ES016011	2012-11-28	2013.1	2013	U01_ES016011_8960
1-R01-ES017794	2012-11-28	2013.1	2013	1-R01-ES017794_8961
ES005022	2012-11-28	2013.1	2013	ES005022_8962
GM24110	2012-11-28	2013.1	2013	GM24110_8963
R01 ES015146	2012-11-28	2013.1	2013	R01_ES015146_8964
R01 ES016769	2012-11-28	2013.1	2013	R01_ES016769_8965
R01 ES015146	2012-11-28	2013.1	2013	R01_ES015146_8966
14136	2012-11-28	2013.1	2013	14136_8967
ES014065	2012-11-28	2013.1	2013	ES014065_8968
R01 ES016746	2012-11-28	2013.1	2013	R01_ES016746_8969
ES10126	2012-11-28	2013.1	2013	ES10126_8970
R01 CA133697	2012-11-28	2013.1	2013	R01_CA133697_8971
AI081077	2012-11-28	2013.1	2013	AI081077_8972
R00 ES017744	2012-11-28	2013.1	2013	R00_ES017744_8973
ES016728	2012-11-28	2013.1	2013	ES016728_8974
CA102705	2012-11-28	2013.1	2013	CA102705_8975
CA53996	2012-11-28	2013.1	2013	CA53996_8976
K01 ES015877	2012-11-28	2013.1	2013	K01_ES015877_8977
NIEHST32ES007018	2012-11-28	2013.1	2013	NIEHST32ES007018_8978
DK081343	2012-11-28	2013.1	2013	DK081343_8979
ES00210	2012-11-28	2013.1	2013	ES00210_8980
P30 ES017885	2012-11-28	2013.1	2013	P30_ES017885_8981
C06 RR016499	2012-11-28	2013.1	2013	C06_RR016499_8982
3R01HL092905-02S1	2012-11-28	2013.1	2013	3R01HL092905-02S1_8983
6U01DD000489	2012-11-28	2013.1	2013	6U01DD000489_8984
ES11379	2012-11-28	2013.1	2013	ES11379_8985
R01 ES017052-03	2012-11-28	2013.1	2013	R01_ES017052-03_8986
MOP106665	2012-11-28	2013.1	2013	MOP106665_8987
R-01- ES 06096	2012-11-24	2013.1	2013	R-01-_ES_06096_8988
P30 ES005022	2012-11-24	2013.1	2013	P30_ES005022_8989
P30ES007033	2012-11-24	2013.1	2013	P30ES007033_8990
R01 CA118434	2012-11-24	2013.1	2013	R01_CA118434_8991
P30 ES005022	2012-11-24	2013.1	2013	P30_ES005022_8992
R01 ES016569	2012-11-24	2013.1	2013	R01_ES016569_8993
P30 ES009089	2012-11-24	2013.1	2013	P30_ES009089_8994
F32 ES020082	2012-11-24	2013.1	2013	F32_ES020082_8995
P42ES004696	2012-11-24	2013.1	2013	P42ES004696_8996
P30_ES00210	2012-11-24	2013.1	2013	P30_ES00210_8997
P30 ES00319	2012-11-24	2013.1	2013	P30_ES00319_8998
S11 ES011181	2012-11-23	2013.1	2013	S11_ES011181_8999
S11 ES011181	2012-11-23	2013.1	2013	S11_ES011181_9000
R01-ES-015146	2012-11-23	2013.1	2013	R01-ES-015146_9001
U54 ES016115	2012-11-23	2013.1	2013	U54_ES016115_9002
P30 ES005605	2012-11-23	2013.1	2013	P30_ES005605_9003
K12HD050113	2012-11-23	2013.1	2013	K12HD050113_9004
R21 ES020123	2012-11-23	2013.1	2013	R21_ES020123_9005
Z99 ES999999	2012-11-23	2013.1	2013	Z99_ES999999_9006
EY016813	2012-11-23	2013.1	2013	EY016813_9007
R21 ES020123	2012-11-23	2013.1	2013	R21_ES020123_9008
R21 ES014037	2012-11-22	2013.1	2013	R21_ES014037_9009
P30 ES000267	2012-11-22	2013.1	2013	P30_ES000267_9010
AI081672	2012-11-22	2013.1	2013	AI081672_9011
1R01 ES016348	2012-11-22	2013.1	2013	1R01_ES016348_9012
DK0807741	2012-11-22	2013.1	2013	DK0807741_9013
ZIA ES102025-07	2012-11-22	2013.1	2013	ZIA_ES102025-07_9014
P30 ES005605	2012-11-22	2013.1	2013	P30_ES005605_9015
1RC2ES018736-02	2012-11-22	2013.1	2013	1RC2ES018736-02_9016
K23 ES013242	2012-11-22	2013.1	2013	K23_ES013242_9017
DE014913	2012-11-22	2013.1	2013	DE014913_9018
R01 AG039390	2012-11-22	2013.1	2013	R01_AG039390_9019
R01 ES017594	2012-11-21	2013.1	2013	R01_ES017594_9020
ES007373	2012-11-21	2013.1	2013	ES007373_9021
AG034126	2012-11-21	2013.1	2013	AG034126_9022
1-R01-ES017794	2012-11-21	2013.1	2013	1-R01-ES017794_9023
5 R01 TW008066	2012-11-21	2013.1	2013	5_R01_TW008066_9024
P50 ES012382	2012-11-21	2013.1	2013	P50_ES012382_9025
EB9903	2012-11-21	2013.1	2013	EB9903_9026
R01 ES019923	2012-11-21	2013.1	2013	R01_ES019923_9027
ES004911	2012-11-21	2013.1	2013	ES004911_9028
P30ES006096	2012-11-21	2013.1	2013	P30ES006096_9029
T32 ES 07069	2012-11-21	2013.1	2013	T32_ES_07069_9030
R01 ES020395	2012-11-21	2013.1	2013	R01_ES020395_9031
1 UO1 NS 047537-01	2012-11-21	2013.1	2013	1_UO1_NS_047537-01_9032
R01 ES010178	2012-11-21	2013.1	2013	R01_ES010178_9033
AA017941	2012-11-21	2013.1	2013	AA017941_9034
P30 ES009089	2012-11-20	2013.1	2013	P30_ES009089_9035
ESO 12961	2012-11-20	2013.1	2013	ESO_12961_9036
R01-ES 11340	2012-11-20	2013.1	2013	R01-ES_11340_9037
2R25 CA092043	2012-11-20	2013.1	2013	2R25_CA092043_9038
R01 ES012358	2012-11-20	2013.1	2013	R01_ES012358_9039
P01 CA081020	2012-11-20	2013.1	2013	P01_CA081020_9040
P30 CA033572	2012-11-20	2013.1	2013	P30_CA033572_9041
P30 ES010126	2012-11-20	2013.1	2013	P30_ES010126_9042
1 S10RR0 9145-01	2012-11-20	2013.1	2013	1_S10RR0_9145-01_9043
R01 ES015145	2012-11-20	2013.1	2013	R01_ES015145_9044
ES-002710	2012-11-20	2013.1	2013	ES-002710_9045
ES017784-3S1	2012-11-20	2013.1	2013	ES017784-3S1_9046
CA014195	2012-11-20	2013.1	2013	CA014195_9047
K12 HD051953	2012-11-20	2013.1	2013	K12_HD051953_9048
P42 ES013660	2012-11-20	2013.1	2013	P42_ES013660_9049
R01-AI047498	2012-11-20	2013.1	2013	R01-AI047498_9050
R01 ES019296	2012-11-20	2013.1	2013	R01_ES019296_9051
P42 ES013660	2012-11-20	2013.1	2013	P42_ES013660_9052
ES000002	2012-11-17	2013.1	2013	ES000002_9053
P01HG5062	2012-11-17	2013.1	2013	P01HG5062_9054
HL059502	2012-11-17	2013.1	2013	HL059502_9055
DE013513	2012-11-17	2013.1	2013	DE013513_9056
R01 CA131274	2012-11-17	2013.1	2013	R01_CA131274_9057
P30 ES013508	2012-11-17	2013.1	2013	P30_ES013508_9058
P01 ES009605	2012-11-17	2013.1	2013	P01_ES009605_9059
1R21CA128414-01A2	2012-11-17	2013.1	2013	1R21CA128414-01A2_9060
P30 ES005605	2012-11-17	2013.1	2013	P30_ES005605_9061
1RC1ES018058	2012-11-17	2013.1	2013	1RC1ES018058_9062
P01GM032165	2012-11-17	2013.1	2013	P01GM032165_9063
P30 ES010126	2012-11-16	2013.1	2013	P30_ES010126_9064
P01 CA142538	2012-11-16	2013.1	2013	P01_CA142538_9065
1R21CA150009	2012-11-16	2013.1	2013	1R21CA150009_9066
R01 ES002710	2012-11-16	2013.1	2013	R01_ES002710_9067
R01 ES017014	2012-11-16	2013.1	2013	R01_ES017014_9068
5P20RR024214-05	2012-11-16	2013.1	2013	5P20RR024214-05_9069
R01ES013781	2012-11-16	2013.1	2013	R01ES013781_9070
GM-31278	2012-11-16	2013.1	2013	GM-31278_9071
1RC2HL101499	2012-11-16	2013.1	2013	1RC2HL101499_9072
ZIA ES044008-11	2012-11-16	2013.1	2013	ZIA_ES044008-11_9073
P30 CA118100	2012-11-16	2013.1	2013	P30_CA118100_9074
ES020693	2012-11-15	2013.1	2013	ES020693_9075
P30 ES007048	2012-11-15	2013.1	2013	P30_ES007048_9076
ZIA ES080046-24	2012-11-15	2013.1	2013	ZIA_ES080046-24_9077
Z01-ES065079	2012-11-15	2013.1	2013	Z01-ES065079_9078
F31 DK082269	2012-11-15	2013.1	2013	F31_DK082269_9079
K99 HD-65786	2012-11-15	2013.1	2013	K99_HD-65786_9080
5R44CA112743-03	2012-11-15	2013.1	2013	5R44CA112743-03_9081
5-R01-ESO14677-02	2012-11-15	2013.1	2013	5-R01-ESO14677-02_9082
ES020693	2012-11-15	2013.1	2013	ES020693_9083
P30 ES017885	2012-11-15	2013.1	2013	P30_ES017885_9084
CA092824	2012-11-14	2013.1	2013	CA092824_9085
K01CA104517	2012-11-14	2013.1	2013	K01CA104517_9086
P30NS047466	2012-11-14	2013.1	2013	P30NS047466_9087
P30 EB009998	2012-11-14	2013.1	2013	P30_EB009998_9088
Z99 ES999999	2012-11-14	2013.1	2013	Z99_ES999999_9089
AI041040	2012-11-14	2013.1	2013	AI041040_9090
Z99 ES999999	2012-11-14	2013.1	2013	Z99_ES999999_9091
CA016672	2012-11-13	2013.1	2013	CA016672_9092
Z01-ES050158	2012-11-13	2013.1	2013	Z01-ES050158_9093
P20 RR024489	2012-11-13	2013.1	2013	P20_RR024489_9094
P20RR016463	2012-11-13	2013.1	2013	P20RR016463_9095
1F32ES11549	2012-11-13	2013.1	2013	1F32ES11549_9096
AG16636	2012-11-13	2013.1	2013	AG16636_9097
3P50ES012762-05S1	2012-11-13	2013.1	2013	3P50ES012762-05S1_9098
Z01ES050159	2012-11-13	2013.1	2013	Z01ES050159_9099
CA148629	2012-11-13	2013.1	2013	CA148629_9100
17552	2012-11-13	2013.1	2013	17552_9101
ESO12259	2012-11-13	2013.1	2013	ESO12259_9102
R01 ES015462	2012-11-13	2013.1	2013	R01_ES015462_9103
G0901786	2012-11-13	2013.1	2013	G0901786_9104
P01-ES-00628	2012-11-13	2013.1	2013	P01-ES-00628_9105
P30 ES000210	2012-11-13	2013.1	2013	P30_ES000210_9106
P30 ES000002	2012-11-13	2013.1	2013	P30_ES000002_9107
CA109182	2012-11-13	2013.1	2013	CA109182_9108
Z01-ES-101986	2012-11-13	2013.1	2013	Z01-ES-101986_9109
R01 ES019876	2012-11-13	2013.1	2013	R01_ES019876_9110
R01 ES017436	2012-11-13	2013.1	2013	R01_ES017436_9111
P01 CA049062	2012-11-13	2013.1	2013	P01_CA049062_9112
BB/H013539/1	2012-11-13	2013.1	2013	BB/H013539/1_9113
3R01-ES003598-22S2	2012-11-13	2013.1	2013	3R01-ES003598-22S2_9114
P30 ES009089	2012-11-13	2013.1	2013	P30_ES009089_9115
CA129925	2012-11-13	2013.1	2013	CA129925_9116
ES05022	2012-11-13	2013.1	2013	ES05022_9117
Z01 ES050139-13	2012-11-13	2013.1	2013	Z01_ES050139-13_9118
CA027502	2012-11-13	2013.1	2013	CA027502_9119
ES103650	2012-11-13	2013.1	2013	ES103650_9120
